,latitude,longitude,horizontal_accuracy,altitude,vertical_accuracy,source,timestamp_str,activity_number,timestamp,period,geometry
348,37.5613259,126.9365997,16,,,WIFI,2020-11-01T14:44:55.084Z,0.0,2020-11-01 14:44:55.084000+00:00,0 days 00:05:50.994000,POINT (126.9365997 37.5613259)
349,37.5613259,126.9365997,16,,,WIFI,2020-11-01T14:54:54.713Z,0.0,2020-11-01 14:54:54.713000+00:00,0 days 00:09:59.629000,POINT (126.9365997 37.5613259)
350,37.5613259,126.9365997,16,,,WIFI,2020-11-01T14:57:57.259Z,0.0,2020-11-01 14:57:57.259000+00:00,0 days 00:03:02.546000,POINT (126.9365997 37.5613259)
351,37.5613133,126.9366091,15,,,WIFI,2020-11-01T14:58:25.973Z,1.0,2020-11-01 14:58:25.973000+00:00,0 days 00:00:28.714000,POINT (126.9366091 37.5613133)
352,37.5614859,126.9365745,77,,,WIFI,2020-11-01T15:00:07.493Z,4.0,2020-11-01 15:00:07.493000+00:00,0 days 00:01:41.520000,POINT (126.9365745 37.5614859)
353,37.5616398,126.936635,10,,,WIFI,2020-11-01T15:00:24.336Z,1.0,2020-11-01 15:00:24.336000+00:00,0 days 00:00:16.843000,POINT (126.936635 37.5616398)
354,37.5617405,126.9366761,11,,,WIFI,2020-11-01T15:00:43.169Z,0.0,2020-11-01 15:00:43.169000+00:00,0 days 00:00:18.833000,POINT (126.9366761 37.5617405)
355,37.5616352,126.9368216,26,,,WIFI,2020-11-01T15:01:12.295Z,1.0,2020-11-01 15:01:12.295000+00:00,0 days 00:00:29.126000,POINT (126.9368216 37.5616352)
356,37.5608768,126.9368249,19,,,WIFI,2020-11-01T15:01:55.375Z,0.0,2020-11-01 15:01:55.375000+00:00,0 days 00:00:43.080000,POINT (126.9368249 37.5608768)
357,37.5608138,126.9367443,17,,,WIFI,2020-11-01T15:02:16.488Z,0.0,2020-11-01 15:02:16.488000+00:00,0 days 00:00:21.113000,POINT (126.9367443 37.5608138)
358,37.5605611,126.9368382,44,,,WIFI,2020-11-01T15:04:24.527Z,3.0,2020-11-01 15:04:24.527000+00:00,0 days 00:02:08.039000,POINT (126.9368382 37.5605611)
359,37.560385,126.9352445,110,,,WIFI,2020-11-01T15:06:25.428Z,2.0,2020-11-01 15:06:25.428000+00:00,0 days 00:02:00.901000,POINT (126.9352445 37.560385)
360,37.5599183,126.9339138,32,,,WIFI,2020-11-01T15:08:26.465Z,2.0,2020-11-01 15:08:26.465000+00:00,0 days 00:02:01.037000,POINT (126.9339138 37.5599183)
361,37.5606006,126.9355827,16,,,WIFI,2020-11-01T15:10:27.485Z,2.0,2020-11-01 15:10:27.485000+00:00,0 days 00:02:01.020000,POINT (126.9355827 37.5606006)
362,37.560941,126.936617,47,,,WIFI,2020-11-01T15:12:28.558Z,2.0,2020-11-01 15:12:28.558000+00:00,0 days 00:02:01.073000,POINT (126.936617 37.560941)
363,37.5589444,126.9429456,67,,,WIFI,2020-11-01T15:14:29.549Z,3.0,2020-11-01 15:14:29.549000+00:00,0 days 00:02:00.991000,POINT (126.9429456 37.5589444)
364,37.5568399,126.9471897,16,,,WIFI,2020-11-01T15:16:30.538Z,2.0,2020-11-01 15:16:30.538000+00:00,0 days 00:02:00.989000,POINT (126.9471897 37.5568399)
365,37.5573325,126.9559488,21,,,WIFI,2020-11-01T15:18:31.586Z,2.0,2020-11-01 15:18:31.586000+00:00,0 days 00:02:01.048000,POINT (126.9559488 37.5573325)
366,37.5583925,126.9606347,104,,,WIFI,2020-11-01T15:20:32.611Z,2.0,2020-11-01 15:20:32.611000+00:00,0 days 00:02:01.025000,POINT (126.9606347 37.5583925)
367,37.5596701,126.9644866,21,,,WIFI,2020-11-01T15:22:33.626Z,1.0,2020-11-01 15:22:33.626000+00:00,0 days 00:02:01.015000,POINT (126.9644866 37.5596701)
368,37.5629042,126.9742388,47,,,WIFI,2020-11-01T15:24:34.645Z,3.0,2020-11-01 15:24:34.645000+00:00,0 days 00:02:01.019000,POINT (126.9742388 37.5629042)
369,37.5641663,126.9795823,27,,,WIFI,2020-11-01T15:26:35.662Z,2.0,2020-11-01 15:26:35.662000+00:00,0 days 00:02:01.017000,POINT (126.9795823 37.5641663)
370,37.5660959,126.9824461,28,,,WIFI,2020-11-01T15:28:36.683Z,2.0,2020-11-01 15:28:36.683000+00:00,0 days 00:02:01.021000,POINT (126.9824461 37.5660959)
371,37.5728877,126.9830836,21,,,WIFI,2020-11-01T15:30:38.765Z,2.0,2020-11-01 15:30:38.765000+00:00,0 days 00:02:02.082000,POINT (126.9830836 37.5728877)
372,37.5761933,126.9847745,12,,,WIFI,2020-11-01T15:32:39.786Z,10.0,2020-11-01 15:32:39.786000+00:00,0 days 00:02:01.021000,POINT (126.9847745 37.5761933)
373,37.5772408,126.9898968,29,,,WIFI,2020-11-01T15:34:41.072Z,0.0,2020-11-01 15:34:41.072000+00:00,0 days 00:02:01.286000,POINT (126.9898968 37.5772408)
374,37.5760541,126.9972546,58,,,WIFI,2020-11-01T15:36:42.111Z,0.0,2020-11-01 15:36:42.111000+00:00,0 days 00:02:01.039000,POINT (126.9972546 37.5760541)
375,37.5836667,126.9995402,17,,,WIFI,2020-11-01T15:38:43.126Z,0.0,2020-11-01 15:38:43.126000+00:00,0 days 00:02:01.015000,POINT (126.9995402 37.5836667)
376,37.5874593,127.0034366,22,,,WIFI,2020-11-01T15:40:44.124Z,0.0,2020-11-01 15:40:44.124000+00:00,0 days 00:02:00.998000,POINT (127.0034366 37.5874593)
377,37.5911215,127.0120275,18,,,WIFI,2020-11-01T15:42:45.142Z,16.0,2020-11-01 15:42:45.142000+00:00,0 days 00:02:01.018000,POINT (127.0120275 37.5911215)
378,37.593364,127.0177242,13,,,WIFI,2020-11-01T15:44:46.193Z,0.0,2020-11-01 15:44:46.193000+00:00,0 days 00:02:01.051000,POINT (127.0177242 37.593364)
379,37.6003477,127.0218899,15,,,WIFI,2020-11-01T15:46:51.924Z,0.0,2020-11-01 15:46:51.924000+00:00,0 days 00:02:05.731000,POINT (127.0218899 37.6003477)
380,37.6066013,127.0280682,12,,,WIFI,2020-11-01T15:48:52.831Z,0.0,2020-11-01 15:48:52.831000+00:00,0 days 00:02:00.907000,POINT (127.0280682 37.6066013)
381,37.6091766,127.0309147,13,,,WIFI,2020-11-01T15:50:53.854Z,0.0,2020-11-01 15:50:53.854000+00:00,0 days 00:02:01.023000,POINT (127.0309147 37.6091766)
382,37.610259,127.0324803,18,,,WIFI,2020-11-01T15:53:01.380Z,2.0,2020-11-01 15:53:01.380000+00:00,0 days 00:02:07.526000,POINT (127.0324803 37.610259)
383,37.6108039,127.0321544,13,,,WIFI,2020-11-01T15:55:02.362Z,2.0,2020-11-01 15:55:02.362000+00:00,0 days 00:02:00.982000,POINT (127.0321544 37.6108039)
384,37.6109486,127.0318307,27,,,WIFI,2020-11-01T15:56:14.190Z,1.0,2020-11-01 15:56:14.190000+00:00,0 days 00:01:11.828000,POINT (127.0318307 37.6109486)
385,37.6108661,127.0318909,20,,,WIFI,2020-11-01T15:57:03.151Z,2.0,2020-11-01 15:57:03.151000+00:00,0 days 00:00:48.961000,POINT (127.0318909 37.6108661)
386,37.6108596,127.0318916,22,,,WIFI,2020-11-01T15:59:08.782Z,1.0,2020-11-01 15:59:08.782000+00:00,0 days 00:02:05.631000,POINT (127.0318916 37.6108596)
387,37.6109054,127.0318894,21,,,WIFI,2020-11-01T16:00:54.380Z,2.0,2020-11-01 16:00:54.380000+00:00,0 days 00:01:45.598000,POINT (127.0318894 37.6109054)
388,37.6108868,127.0318536,20,,,WIFI,2020-11-01T16:03:10.266Z,2.0,2020-11-01 16:03:10.266000+00:00,0 days 00:02:15.886000,POINT (127.0318536 37.6108868)
389,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:05:16.900Z,3.0,2020-11-01 16:05:16.900000+00:00,0 days 00:02:06.634000,POINT (127.0318383 37.6108994)
390,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:07:17.037Z,1.0,2020-11-01 16:07:17.037000+00:00,0 days 00:02:00.137000,POINT (127.0318383 37.6108994)
391,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:09:17.077Z,0.0,2020-11-01 16:09:17.077000+00:00,0 days 00:02:00.040000,POINT (127.0318383 37.6108994)
392,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:13:17.128Z,0.0,2020-11-01 16:13:17.128000+00:00,0 days 00:04:00.051000,POINT (127.0318383 37.6108994)
393,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:18:17.160Z,0.0,2020-11-01 16:18:17.160000+00:00,0 days 00:05:00.032000,POINT (127.0318383 37.6108994)
394,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:22:17.201Z,0.0,2020-11-01 16:22:17.201000+00:00,0 days 00:04:00.041000,POINT (127.0318383 37.6108994)
395,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:27:17.228Z,1.0,2020-11-01 16:27:17.228000+00:00,0 days 00:05:00.027000,POINT (127.0318383 37.6108994)
396,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:32:17.252Z,0.0,2020-11-01 16:32:17.252000+00:00,0 days 00:05:00.024000,POINT (127.0318383 37.6108994)
397,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:37:17.285Z,0.0,2020-11-01 16:37:17.285000+00:00,0 days 00:05:00.033000,POINT (127.0318383 37.6108994)
398,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:42:17.305Z,0.0,2020-11-01 16:42:17.305000+00:00,0 days 00:05:00.020000,POINT (127.0318383 37.6108994)
399,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:47:17.339Z,0.0,2020-11-01 16:47:17.339000+00:00,0 days 00:05:00.034000,POINT (127.0318383 37.6108994)
400,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:47:40.276Z,3.0,2020-11-01 16:47:40.276000+00:00,0 days 00:00:22.937000,POINT (127.0318383 37.6108994)
401,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:52:17.370Z,4.0,2020-11-01 16:52:17.370000+00:00,0 days 00:04:37.094000,POINT (127.0318383 37.6108994)
402,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:54:17.407Z,2.0,2020-11-01 16:54:17.407000+00:00,0 days 00:02:00.037000,POINT (127.0318383 37.6108994)
403,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:56:17.418Z,1.0,2020-11-01 16:56:17.418000+00:00,0 days 00:02:00.011000,POINT (127.0318383 37.6108994)
404,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:57:15.822Z,1.0,2020-11-01 16:57:15.822000+00:00,0 days 00:00:58.404000,POINT (127.0318383 37.6108994)
405,37.6108994,127.0318383,23,,,WIFI,2020-11-01T16:58:17.434Z,0.0,2020-11-01 16:58:17.434000+00:00,0 days 00:01:01.612000,POINT (127.0318383 37.6108994)
406,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:03:17.459Z,0.0,2020-11-01 17:03:17.459000+00:00,0 days 00:05:00.025000,POINT (127.0318383 37.6108994)
407,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:08:17.500Z,0.0,2020-11-01 17:08:17.500000+00:00,0 days 00:05:00.041000,POINT (127.0318383 37.6108994)
408,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:13:17.519Z,1.0,2020-11-01 17:13:17.519000+00:00,0 days 00:05:00.019000,POINT (127.0318383 37.6108994)
409,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:18:17.547Z,0.0,2020-11-01 17:18:17.547000+00:00,0 days 00:05:00.028000,POINT (127.0318383 37.6108994)
410,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:23:17.586Z,0.0,2020-11-01 17:23:17.586000+00:00,0 days 00:05:00.039000,POINT (127.0318383 37.6108994)
411,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:28:17.630Z,0.0,2020-11-01 17:28:17.630000+00:00,0 days 00:05:00.044000,POINT (127.0318383 37.6108994)
412,37.6108994,127.0318383,23,,,WIFI,2020-11-01T17:29:51.883Z,1.0,2020-11-01 17:29:51.883000+00:00,0 days 00:01:34.253000,POINT (127.0318383 37.6108994)
413,37.6108241,127.0319288,17,,,WIFI,2020-11-01T17:30:26.990Z,1.0,2020-11-01 17:30:26.990000+00:00,0 days 00:00:35.107000,POINT (127.0319288 37.6108241)
414,37.6108457,127.0318839,16,,,WIFI,2020-11-01T17:32:28.010Z,3.0,2020-11-01 17:32:28.010000+00:00,0 days 00:02:01.020000,POINT (127.0318839 37.6108457)
415,37.610869,127.0318739,15,,,WIFI,2020-11-01T17:34:30.063Z,2.0,2020-11-01 17:34:30.063000+00:00,0 days 00:02:02.053000,POINT (127.0318739 37.610869)
416,37.6108752,127.0318769,16,,,WIFI,2020-11-01T17:36:31.120Z,2.0,2020-11-01 17:36:31.120000+00:00,0 days 00:02:01.057000,POINT (127.0318769 37.6108752)
417,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:38:32.788Z,1.0,2020-11-01 17:38:32.788000+00:00,0 days 00:02:01.668000,POINT (127.0318772 37.6108759)
418,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:39:31.862Z,1.0,2020-11-01 17:39:31.862000+00:00,0 days 00:00:59.074000,POINT (127.0318772 37.6108759)
419,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:40:32.987Z,1.0,2020-11-01 17:40:32.987000+00:00,0 days 00:01:01.125000,POINT (127.0318772 37.6108759)
420,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:44:33.015Z,0.0,2020-11-01 17:44:33.015000+00:00,0 days 00:04:00.028000,POINT (127.0318772 37.6108759)
421,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:48:33.058Z,0.0,2020-11-01 17:48:33.058000+00:00,0 days 00:04:00.043000,POINT (127.0318772 37.6108759)
422,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:53:08.066Z,0.0,2020-11-01 17:53:08.066000+00:00,0 days 00:04:35.008000,POINT (127.0318772 37.6108759)
423,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:57:19.212Z,0.0,2020-11-01 17:57:19.212000+00:00,0 days 00:04:11.146000,POINT (127.0318772 37.6108759)
424,37.6108759,127.0318772,16,,,WIFI,2020-11-01T17:58:08.166Z,0.0,2020-11-01 17:58:08.166000+00:00,0 days 00:00:48.954000,POINT (127.0318772 37.6108759)
425,37.6108706,127.0318707,27,,,WIFI,2020-11-01T17:58:28.034Z,0.0,2020-11-01 17:58:28.034000+00:00,0 days 00:00:19.868000,POINT (127.0318707 37.6108706)
426,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:04:54.694Z,0.0,2020-11-01 18:04:54.694000+00:00,0 days 00:06:26.660000,POINT (127.0318707 37.6108706)
427,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:09:03.907Z,0.0,2020-11-01 18:09:03.907000+00:00,0 days 00:04:09.213000,POINT (127.0318707 37.6108706)
428,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:14:55.073Z,0.0,2020-11-01 18:14:55.073000+00:00,0 days 00:05:51.166000,POINT (127.0318707 37.6108706)
429,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:19:23.088Z,0.0,2020-11-01 18:19:23.088000+00:00,0 days 00:04:28.015000,POINT (127.0318707 37.6108706)
430,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:23:30.220Z,0.0,2020-11-01 18:23:30.220000+00:00,0 days 00:04:07.132000,POINT (127.0318707 37.6108706)
431,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:29:04.139Z,0.0,2020-11-01 18:29:04.139000+00:00,0 days 00:05:33.919000,POINT (127.0318707 37.6108706)
432,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:34:54.701Z,0.0,2020-11-01 18:34:54.701000+00:00,0 days 00:05:50.562000,POINT (127.0318707 37.6108706)
433,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:39:26.071Z,0.0,2020-11-01 18:39:26.071000+00:00,0 days 00:04:31.370000,POINT (127.0318707 37.6108706)
434,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:44:06.997Z,0.0,2020-11-01 18:44:06.997000+00:00,0 days 00:04:40.926000,POINT (127.0318707 37.6108706)
435,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:49:04.091Z,0.0,2020-11-01 18:49:04.091000+00:00,0 days 00:04:57.094000,POINT (127.0318707 37.6108706)
436,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:54:54.720Z,0.0,2020-11-01 18:54:54.720000+00:00,0 days 00:05:50.629000,POINT (127.0318707 37.6108706)
437,37.6108706,127.0318707,27,,,WIFI,2020-11-01T18:59:07.083Z,0.0,2020-11-01 18:59:07.083000+00:00,0 days 00:04:12.363000,POINT (127.0318707 37.6108706)
438,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:04:55.112Z,0.0,2020-11-01 19:04:55.112000+00:00,0 days 00:05:48.029000,POINT (127.0318707 37.6108706)
439,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:09:05.098Z,0.0,2020-11-01 19:09:05.098000+00:00,0 days 00:04:09.986000,POINT (127.0318707 37.6108706)
440,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:13:08.919Z,0.0,2020-11-01 19:13:08.919000+00:00,0 days 00:04:03.821000,POINT (127.0318707 37.6108706)
441,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:17:21.090Z,0.0,2020-11-01 19:17:21.090000+00:00,0 days 00:04:12.171000,POINT (127.0318707 37.6108706)
442,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:22:32.063Z,0.0,2020-11-01 19:22:32.063000+00:00,0 days 00:05:10.973000,POINT (127.0318707 37.6108706)
443,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:29:04.087Z,0.0,2020-11-01 19:29:04.087000+00:00,0 days 00:06:32.024000,POINT (127.0318707 37.6108706)
444,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:33:37.094Z,0.0,2020-11-01 19:33:37.094000+00:00,0 days 00:04:33.007000,POINT (127.0318707 37.6108706)
445,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:39:32.074Z,0.0,2020-11-01 19:39:32.074000+00:00,0 days 00:05:54.980000,POINT (127.0318707 37.6108706)
446,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:44:54.691Z,0.0,2020-11-01 19:44:54.691000+00:00,0 days 00:05:22.617000,POINT (127.0318707 37.6108706)
447,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:49:05.092Z,0.0,2020-11-01 19:49:05.092000+00:00,0 days 00:04:10.401000,POINT (127.0318707 37.6108706)
448,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:54:54.694Z,0.0,2020-11-01 19:54:54.694000+00:00,0 days 00:05:49.602000,POINT (127.0318707 37.6108706)
449,37.6108706,127.0318707,27,,,WIFI,2020-11-01T19:59:30.062Z,0.0,2020-11-01 19:59:30.062000+00:00,0 days 00:04:35.368000,POINT (127.0318707 37.6108706)
450,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:04:55.088Z,0.0,2020-11-01 20:04:55.088000+00:00,0 days 00:05:25.026000,POINT (127.0318707 37.6108706)
451,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:09:00.065Z,0.0,2020-11-01 20:09:00.065000+00:00,0 days 00:04:04.977000,POINT (127.0318707 37.6108706)
452,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:14:54.693Z,0.0,2020-11-01 20:14:54.693000+00:00,0 days 00:05:54.628000,POINT (127.0318707 37.6108706)
453,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:19:22.080Z,0.0,2020-11-01 20:19:22.080000+00:00,0 days 00:04:27.387000,POINT (127.0318707 37.6108706)
454,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:24:15.091Z,0.0,2020-11-01 20:24:15.091000+00:00,0 days 00:04:53.011000,POINT (127.0318707 37.6108706)
455,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:29:03.918Z,0.0,2020-11-01 20:29:03.918000+00:00,0 days 00:04:48.827000,POINT (127.0318707 37.6108706)
456,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:34:30.095Z,0.0,2020-11-01 20:34:30.095000+00:00,0 days 00:05:26.177000,POINT (127.0318707 37.6108706)
457,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:41:01.087Z,0.0,2020-11-01 20:41:01.087000+00:00,0 days 00:06:30.992000,POINT (127.0318707 37.6108706)
458,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:45:35.200Z,0.0,2020-11-01 20:45:35.200000+00:00,0 days 00:04:34.113000,POINT (127.0318707 37.6108706)
459,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:49:55.092Z,0.0,2020-11-01 20:49:55.092000+00:00,0 days 00:04:19.892000,POINT (127.0318707 37.6108706)
460,37.6108706,127.0318707,27,,,WIFI,2020-11-01T20:54:55.089Z,0.0,2020-11-01 20:54:55.089000+00:00,0 days 00:04:59.997000,POINT (127.0318707 37.6108706)
461,37.6108706,127.0318707,27,,,WIFI,2020-11-01T21:00:00.074Z,0.0,2020-11-01 21:00:00.074000+00:00,0 days 00:05:04.985000,POINT (127.0318707 37.6108706)
462,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:00:22Z,0.0,2020-11-01 21:00:22+00:00,0 days 00:00:21.926000,POINT (127.0318999 37.610845)
463,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:04:55.093Z,0.0,2020-11-01 21:04:55.093000+00:00,0 days 00:04:33.093000,POINT (127.0318999 37.610845)
464,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:09:04.102Z,0.0,2020-11-01 21:09:04.102000+00:00,0 days 00:04:09.009000,POINT (127.0318999 37.610845)
465,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:14:55.076Z,0.0,2020-11-01 21:14:55.076000+00:00,0 days 00:05:50.974000,POINT (127.0318999 37.610845)
466,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:19:55.086Z,0.0,2020-11-01 21:19:55.086000+00:00,0 days 00:05:00.010000,POINT (127.0318999 37.610845)
467,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:24:55.084Z,0.0,2020-11-01 21:24:55.084000+00:00,0 days 00:04:59.998000,POINT (127.0318999 37.610845)
468,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:29:03.917Z,0.0,2020-11-01 21:29:03.917000+00:00,0 days 00:04:08.833000,POINT (127.0318999 37.610845)
469,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:34:54.698Z,0.0,2020-11-01 21:34:54.698000+00:00,0 days 00:05:50.781000,POINT (127.0318999 37.610845)
470,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:39:00.044Z,0.0,2020-11-01 21:39:00.044000+00:00,0 days 00:04:05.346000,POINT (127.0318999 37.610845)
471,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:44:54.691Z,0.0,2020-11-01 21:44:54.691000+00:00,0 days 00:05:54.647000,POINT (127.0318999 37.610845)
472,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:49:04.091Z,1.0,2020-11-01 21:49:04.091000+00:00,0 days 00:04:09.400000,POINT (127.0318999 37.610845)
473,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:49:22.756Z,0.0,2020-11-01 21:49:22.756000+00:00,0 days 00:00:18.665000,POINT (127.0318999 37.610845)
474,37.610845,127.0318999,24,,,WIFI,2020-11-01T21:54:53.084Z,0.0,2020-11-01 21:54:53.084000+00:00,0 days 00:05:30.328000,POINT (127.0318999 37.610845)
475,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:00:01.075Z,0.0,2020-11-01 22:00:01.075000+00:00,0 days 00:05:07.991000,POINT (127.0318999 37.610845)
476,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:04:54.698Z,1.0,2020-11-01 22:04:54.698000+00:00,0 days 00:04:53.623000,POINT (127.0318999 37.610845)
477,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:09:04.093Z,0.0,2020-11-01 22:09:04.093000+00:00,0 days 00:04:09.395000,POINT (127.0318999 37.610845)
478,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:14:24.791Z,0.0,2020-11-01 22:14:24.791000+00:00,0 days 00:05:20.698000,POINT (127.0318999 37.610845)
479,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:19:54.681Z,0.0,2020-11-01 22:19:54.681000+00:00,0 days 00:05:29.890000,POINT (127.0318999 37.610845)
480,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:25:00.065Z,0.0,2020-11-01 22:25:00.065000+00:00,0 days 00:05:05.384000,POINT (127.0318999 37.610845)
481,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:31:19.179Z,0.0,2020-11-01 22:31:19.179000+00:00,0 days 00:06:19.114000,POINT (127.0318999 37.610845)
482,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:36:19.224Z,0.0,2020-11-01 22:36:19.224000+00:00,0 days 00:05:00.045000,POINT (127.0318999 37.610845)
483,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:37:00.731Z,0.0,2020-11-01 22:37:00.731000+00:00,0 days 00:00:41.507000,POINT (127.0318999 37.610845)
484,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:42:57.465Z,0.0,2020-11-01 22:42:57.465000+00:00,0 days 00:05:56.734000,POINT (127.0318999 37.610845)
485,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:49:04.092Z,0.0,2020-11-01 22:49:04.092000+00:00,0 days 00:06:06.627000,POINT (127.0318999 37.610845)
486,37.610845,127.0318999,24,,,WIFI,2020-11-01T22:54:55.077Z,0.0,2020-11-01 22:54:55.077000+00:00,0 days 00:05:50.985000,POINT (127.0318999 37.610845)
487,37.610845,127.0318999,24,,,WIFI,2020-11-01T23:00:01.075Z,0.0,2020-11-01 23:00:01.075000+00:00,0 days 00:05:05.998000,POINT (127.0318999 37.610845)
488,37.610845,127.0318999,24,,,WIFI,2020-11-01T23:05:06.961Z,0.0,2020-11-01 23:05:06.961000+00:00,0 days 00:05:05.886000,POINT (127.0318999 37.610845)
489,37.610845,127.0318999,24,,,WIFI,2020-11-01T23:10:28.066Z,0.0,2020-11-01 23:10:28.066000+00:00,0 days 00:05:21.105000,POINT (127.0318999 37.610845)
490,37.610845,127.0318999,24,,,WIFI,2020-11-01T23:13:11.354Z,0.0,2020-11-01 23:13:11.354000+00:00,0 days 00:02:43.288000,POINT (127.0318999 37.610845)
491,37.610845,127.0318999,24,,,WIFI,2020-11-01T23:13:29.809Z,1.0,2020-11-01 23:13:29.809000+00:00,0 days 00:00:18.455000,POINT (127.0318999 37.610845)
492,37.6108487,127.0318382,24,,,WIFI,2020-11-01T23:14:05.473Z,0.0,2020-11-01 23:14:05.473000+00:00,0 days 00:00:35.664000,POINT (127.0318382 37.6108487)
493,37.6108541,127.0318294,22,,,WIFI,2020-11-01T23:17:34.551Z,0.0,2020-11-01 23:17:34.551000+00:00,0 days 00:03:29.078000,POINT (127.0318294 37.6108541)
494,37.6108636,127.0318991,17,,,WIFI,2020-11-01T23:18:01.049Z,0.0,2020-11-01 23:18:01.049000+00:00,0 days 00:00:26.498000,POINT (127.0318991 37.6108636)
495,37.6108636,127.0318991,17,,,WIFI,2020-11-01T23:23:01.119Z,0.0,2020-11-01 23:23:01.119000+00:00,0 days 00:05:00.070000,POINT (127.0318991 37.6108636)
496,37.6108636,127.0318991,17,,,WIFI,2020-11-01T23:28:48.367Z,0.0,2020-11-01 23:28:48.367000+00:00,0 days 00:05:47.248000,POINT (127.0318991 37.6108636)
